"Subject","Week","Stim","StimOrd","Cue","Group","Scene","Enc_Trial","Emo","Arous","Crav","EmoRT","ArousRT","CravRT","Stim.1","StimOn","CueID","Block_Recog","Trial_Recog","RecogResp","RecogRT","RecogAcc","RecogConf","Trial_Ret","InOut","InOutResp","InOutRT","InOutAcc","CorrScene","FamScene","CorrLoc","ObjLoc","RetResp","RetRT","RetSpec","RetObj","SceneConf","Trial_Emo","VividResp","VividRT","Emo_Mem","EmoRT_Mem","Arous_Mem","ArousRT_Mem","Crav_Mem","CravRT_Mem","Pill","FirstPill","Emo_Code","Emo_Label","Arous_All","ArousHiLo","Crav_All","CravHiLo","Emo_Code_Mem","Emo_Label_Mem","Arous_All_Mem","ArousHiLo_Mem","Crav_All_Mem","CravHiLo_Mem","Vivid_All","Emo_Dist_All","Emo_Dist","Arous_Dist","Crav_Dist"
"9007","b","alc",2,"alc_m_045.jpg",1,"inside_017_a.jpg",16,51,50,51,331,404,351,"alc",218,"old",1,25,73,311,1,"Uns_Old",40,1,79,375,0,"inside_017_a.jpg","inside_059_a.jpg",3,4,73,1726,1,1,2,21,73,294,73,866,89,40,85,365,"Cortisol","Placebo",3,"Happy",2,"Low",3,"High",3,"Happy",1,"Low",2,"Low",3,1.4142135623731,0,-1,-1
"9007","b","alc",2,"alc_w_003.jpg",1,"outside_072_a.jpg",34,51,52,51,1225,1329,1347,"alc",447,"old",2,8,79,301,1,"Conf_Old",17,2,89,956,0,"outside_072_a.jpg","outside_055_a.jpg",1,2,73,2011,0,0,3,9,73,609,85,396,85,226,89,144,"Cortisol","Placebo",3,"Happy",4,"High",3,"High",2,"Neutral",2,"Low",1,"Low",3,3,-1,-2,-2
"9007","b","alc",2,"alc_w_007.jpg",1,"inside_014_a.jpg",32,51,50,50,523,355,637,"alc",423,"old",2,18,73,312,1,"Uns_Old",34,1,79,1154,0,"inside_014_a.jpg","outside_005_a.jpg",4,3,73,1666,0,1,3,36,89,559,73,1148,89,304,85,245,"Cortisol","Placebo",3,"Happy",2,"Low",2,"Low",3,"Happy",1,"Low",2,"Low",1,1,0,-1,0
"9007","b","alc",2,"alc_w_009.jpg",1,"outside_076_a.jpg",35,51,51,50,599,856,860,"alc",460,"old",1,36,73,299,1,"Uns_Old",28,2,89,377,0,"outside_076_a.jpg","outside_046_a.jpg",2,1,89,2136,0,1,3,20,89,334,85,786,85,432,89,973,"Cortisol","Placebo",3,"Happy",3,"High",2,"Low",2,"Neutral",2,"Low",1,"Low",1,1.73205080756888,-1,-1,-1
"9007","b","alc",2,"alc_w_013.jpg",1,"outside_025_a.jpg",36,51,51,49,313,291,800,"alc",471,"old",1,21,73,300,1,"Uns_Old",27,2,89,270,0,"outside_025_a.jpg","inside_007_a.jpg",2,1,85,2367,1,1,3,10,73,691,73,364,73,257,85,486,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",3,"Happy",3,"High",2,"Low",3,1,0,0,1
"9007","b","alc",2,"alc_w_016.jpg",1,"outside_048_a.jpg",40,51,51,50,310,372,1000,"alc",515,"old",1,30,79,267,1,"Conf_Old",6,2,89,1264,0,"outside_048_a.jpg","inside_015_a.jpg",1,2,89,2464,1,1,3,19,79,739,73,887,73,253,85,378,"Cortisol","Placebo",3,"Happy",3,"High",2,"Low",3,"Happy",3,"High",2,"Low",4,0,0,0,0
"9007","b","alc",2,"alc_w_018.jpg",1,"inside_058_a.jpg",39,51,51,50,806,472,557,"alc",504,"old",2,6,79,57,1,"Conf_Old",2,1,79,481,0,"inside_058_a.jpg","inside_070_a.jpg",1,2,89,2207,1,1,2,27,73,1197,73,1105,85,270,85,307,"Cortisol","Placebo",3,"Happy",3,"High",2,"Low",3,"Happy",2,"Low",2,"Low",3,1,0,-1,0
"9007","b","alc",2,"alc_w_028.jpg",1,"inside_059_a.jpg",33,51,50,50,1527,587,379,"alc",436,"old",2,36,79,460,1,"Conf_Old",24,1,79,314,0,"inside_059_a.jpg","outside_038_a.jpg",2,1,89,2585,0,1,1,24,73,1568,85,845,85,314,89,296,"Cortisol","Placebo",3,"Happy",2,"Low",2,"Low",2,"Neutral",2,"Low",1,"Low",3,1.4142135623731,-1,0,-1
"9007","b","alc",2,"alc_w_032.jpg",1,"outside_012_a.jpg",31,51,52,51,420,581,560,"alc",410,"old",2,34,79,328,1,"Conf_Old",31,2,79,213,1,"outside_012_a.jpg","outside_003_a.jpg",4,3,79,2910,1,1,2,18,73,1171,73,510,89,402,85,247,"Cortisol","Placebo",3,"Happy",4,"High",3,"High",3,"Happy",1,"Low",2,"Low",3,3.16227766016838,0,-3,-1
"9007","b","alc",2,"alc_w_038.jpg",1,"outside_029_a.jpg",37,50,49,50,350,334,447,"alc",482,"old",1,14,79,338,1,"Conf_Old",38,2,89,291,0,"outside_029_a.jpg","outside_048_a.jpg",1,2,79,2139,0,0,1,4,85,1338,85,727,85,276,89,289,"Cortisol","Placebo",2,"Neutral",1,"Low",2,"Low",2,"Neutral",2,"Low",1,"Low",2,1.4142135623731,0,1,-1
"9007","b","alc",2,"alc_w_048.jpg",1,"outside_038_a.jpg",38,50,49,49,347,327,348,"alc",493,"old",1,5,79,602,1,"Conf_Old",13,2,79,900,1,"outside_038_a.jpg","outside_002_a.jpg",2,1,89,1852,0,1,2,37,85,872,85,1060,85,497,89,277,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,1,0
"9007","b","tool",1,"tools_b_008.jpg",1,"inside_068_a.jpg",3,50,50,49,1124,969,370,"tool",30,"old",2,19,79,276,1,"Conf_Old",25,1,79,315,0,"inside_068_a.jpg","inside_063_a.jpg",2,1,89,3139,0,1,1,12,89,709,85,865,89,350,89,331,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1,0,-1,0
"9007","b","tool",1,"tools_b_013.jpg",1,"inside_029_a.jpg",2,50,49,49,617,293,334,"tool",15,"old",1,12,79,346,1,"Conf_Old",35,1,79,365,0,"inside_029_a.jpg","inside_072_a.jpg",1,2,85,2957,0,1,2,31,85,258,85,823,89,276,89,329,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_b_014.jpg",1,"inside_040_a.jpg",10,51,51,49,401,488,370,"tool",120,"old",2,21,73,338,1,"Uns_Old",11,1,79,313,0,"inside_040_a.jpg","inside_030_a.jpg",1,2,79,2457,0,0,2,8,73,336,73,1260,89,688,89,293,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",3,"Happy",1,"Low",1,"Low",3,2,0,-2,0
"9007","b","tool",1,"tools_b_018.jpg",1,"outside_016_a.jpg",5,51,50,49,1007,589,459,"tool",62,"old",1,4,79,294,1,"Conf_Old",40,2,79,327,1,"outside_016_a.jpg","outside_037_a.jpg",2,1,85,2575,1,1,1,6,89,1687,85,898,89,960,89,253,"Cortisol","Placebo",3,"Happy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1.4142135623731,-1,-1,0
"9007","b","tool",1,"tools_b_021.jpg",1,"outside_034_a.jpg",9,51,49,49,845,484,665,"tool",109,"old",1,14,85,264,4,"Uns_New",28,2,79,985,1,"outside_034_a.jpg","outside_022_a.jpg",1,2,85,2849,0,1,1,24,89,338,85,758,89,468,89,433,"Cortisol","Placebo",3,"Happy",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1,-1,0,0
"9007","b","tool",1,"tools_b_025.jpg",1,"outside_021_a.jpg",1,51,51,49,1621,958,392,"tool",4,"old",2,32,73,390,1,"Uns_Old",34,2,79,300,1,"outside_021_a.jpg","inside_046_a.jpg",4,3,73,2452,0,1,3,23,79,329,73,253,85,267,89,312,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",3,"Happy",2,"Low",1,"Low",4,1,0,-1,0
"9007","b","tool",1,"tools_b_026.jpg",1,"outside_056_a.jpg",4,50,49,49,834,721,333,"tool",51,"old",2,29,79,486,1,"Conf_Old",39,2,79,261,1,"outside_056_a.jpg","outside_020_a.jpg",3,4,79,2341,0,1,2,17,89,898,85,957,85,778,89,320,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",1,1,0,1,0
"9007","b","tool",1,"tools_b_030.jpg",1,"outside_013_a.jpg",6,51,50,49,502,468,364,"tool",73,"old",1,29,79,544,1,"Conf_Old",15,2,89,1353,0,"outside_013_a.jpg","inside_054_a.jpg",3,4,79,2369,0,1,3,19,79,468,73,672,85,1078,89,634,"Cortisol","Placebo",3,"Happy",2,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",4,0,0,0,0
"9007","b","tool",1,"tools_b_037.jpg",1,"outside_051_a.jpg",7,51,49,49,929,1214,395,"tool",86,"old",1,8,79,337,1,"Conf_Old",18,2,79,367,1,"outside_051_a.jpg","inside_023_a.jpg",1,2,89,2390,1,1,3,35,79,518,73,378,85,1049,85,374,"Cortisol","Placebo",3,"Happy",1,"Low",1,"Low",3,"Happy",2,"Low",2,"Low",4,1.4142135623731,0,1,1
"9007","b","tool",1,"tools_b_042.jpg",1,"inside_050_a.jpg",8,50,50,49,506,335,360,"tool",98,"old",2,39,85,512,4,"Uns_New",3,1,89,323,1,"inside_050_a.jpg","inside_060_a.jpg",2,1,85,2667,1,1,1,10,73,426,85,799,85,426,89,270,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",3,0,0,0,0
"9007","b","tool",1,"tools_k_002.jpg",1,"outside_037_a.jpg",17,50,49,49,1467,854,1201,"tool",215,"old",1,7,73,326,1,"Uns_Old",23,2,79,999,1,"outside_037_a.jpg","inside_029_a.jpg",1,2,89,2360,1,1,1,3,89,420,85,969,89,267,89,264,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9007","b","tool",1,"tools_k_006.jpg",1,"outside_022_a.jpg",13,50,49,49,1246,367,440,"tool",153,"old",1,39,79,337,1,"Conf_Old",9,2,79,427,1,"outside_022_a.jpg","outside_007_a.jpg",2,1,85,2635,1,1,1,40,73,373,85,1217,89,1398,89,468,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",3,0,0,0,0
"9007","b","tool",1,"tools_k_012.jpg",1,"outside_020_a.jpg",14,49,49,49,545,520,340,"tool",168,"old",1,1,79,348,1,"Conf_Old",14,2,79,423,1,"outside_020_a.jpg","outside_010_a.jpg",4,3,73,2167,0,1,4,28,79,559,85,444,85,265,89,278,"Cortisol","Placebo",1,"Unhappy",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",4,1.4142135623731,1,1,0
"9007","b","tool",1,"tools_k_022.jpg",1,"inside_008_a.jpg",11,50,49,49,891,646,649,"tool",131,"old",1,38,79,318,1,"Conf_Old",1,1,79,963,0,"inside_008_a.jpg","outside_021_a.jpg",3,4,73,2824,1,1,2,29,73,976,85,393,85,286,89,372,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,0,1,0
"9007","b","tool",1,"tools_k_033.jpg",1,"inside_032_a.jpg",18,49,50,49,440,389,917,"tool",228,"old",2,8,85,368,4,"Uns_New",7,1,89,394,1,"inside_032_a.jpg","outside_063_a.jpg",3,4,73,2778,1,1,3,22,73,522,85,668,85,874,89,367,"Cortisol","Placebo",1,"Unhappy",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,1,0,0
"9007","b","tool",1,"tools_k_035.jpg",1,"outside_032_a.jpg",20,50,50,49,1239,1135,403,"tool",255,"old",1,10,85,846,4,"Uns_New",29,2,89,282,0,"outside_032_a.jpg","outside_016_a.jpg",3,4,89,2707,0,0,1,9,85,1159,85,510,85,392,89,324,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_k_036.jpg",1,"outside_054_a.jpg",16,50,49,49,398,344,410,"tool",194,"old",2,6,79,299,1,"Conf_Old",10,2,89,911,0,"outside_054_a.jpg","outside_045_a.jpg",1,2,89,2304,1,1,2,32,73,293,85,572,85,257,89,910,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",3,1,0,1,0
"9007","b","tool",1,"tools_k_037.jpg",1,"inside_030_a.jpg",15,51,51,50,455,337,356,"tool",183,"old",1,34,73,291,1,"Uns_Old",16,1,79,348,0,"inside_030_a.jpg","outside_060_a.jpg",2,1,73,2643,0,0,2,13,73,1557,73,544,73,590,85,308,"Cortisol","Placebo",3,"Happy",3,"High",2,"Low",3,"Happy",3,"High",2,"Low",3,0,0,0,0
"9007","b","tool",1,"tools_k_041.jpg",1,"inside_073_a.jpg",19,50,49,49,1127,408,310,"tool",243,"old",1,2,73,312,1,"Uns_Old",36,1,79,384,0,"inside_073_a.jpg","inside_068_a.jpg",1,2,89,3536,1,1,2,36,89,945,85,838,89,482,89,325,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9007","b","tool",1,"tools_k_047.jpg",1,"inside_063_a.jpg",12,50,49,49,1182,313,430,"tool",142,"old",2,10,79,326,1,"Conf_Old",8,1,89,372,1,"inside_063_a.jpg","outside_034_a.jpg",3,4,85,3132,0,0,1,34,73,638,73,1162,85,279,89,2,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,1,1,0
"9007","b","tool",1,"tools_o_004.jpg",1,"outside_010_a.jpg",29,50,49,49,418,360,482,"tool",386,"old",2,35,79,447,1,"Conf_Old",17,2,79,340,1,"outside_010_a.jpg","inside_003_a.jpg",1,2,89,2653,1,1,1,4,85,665,85,711,85,907,89,336,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,1,0
"9007","b","tool",1,"tools_o_005.jpg",1,"outside_035_a.jpg",22,50,49,49,311,338,604,"tool",278,"old",2,23,79,303,1,"Conf_Old",38,2,89,243,0,"outside_035_a.jpg","inside_055_a.jpg",4,3,79,2532,1,1,3,37,85,433,85,675,89,352,89,245,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_o_014.jpg",1,"outside_065_a.jpg",27,51,51,49,300,474,643,"tool",357,"old",2,38,79,342,1,"Conf_Old",13,2,79,509,1,"outside_065_a.jpg","outside_064_a.jpg",2,1,85,1429,1,1,4,14,79,462,73,842,73,647,89,237,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",3,"Happy",3,"High",1,"Low",4,0,0,0,0
"9007","b","tool",1,"tools_o_022.jpg",1,"outside_063_a.jpg",28,50,50,49,720,333,334,"tool",369,"old",1,17,73,272,1,"Uns_Old",20,2,89,994,0,"outside_063_a.jpg","outside_051_a.jpg",3,4,73,1986,1,1,3,7,73,374,85,717,85,238,89,321,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",3,0,0,0,0
"9007","b","tool",1,"tools_o_027.jpg",1,"inside_031_a.jpg",24,49,50,49,559,408,427,"tool",310,"old",1,36,73,266,1,"Uns_Old",26,1,89,1085,1,"inside_031_a.jpg","outside_056_a.jpg",3,4,89,1757,0,0,2,18,79,1012,85,445,85,258,89,680,"Cortisol","Placebo",1,"Unhappy",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",4,1,1,0,0
"9007","b","tool",1,"tools_o_036.jpg",1,"inside_054_a.jpg",30,51,51,50,292,397,442,"tool",397,"old",1,16,85,318,4,"Uns_New",32,1,89,1488,1,"inside_054_a.jpg","inside_032_a.jpg",2,1,85,1537,1,1,4,16,79,593,73,309,73,1714,85,1119,"Cortisol","Placebo",3,"Happy",3,"High",2,"Low",3,"Happy",3,"High",2,"Low",4,0,0,0,0
"9007","b","tool",1,"tools_o_039.jpg",1,"outside_007_a.jpg",21,50,50,49,488,323,378,"tool",267,"old",2,18,85,290,4,"Uns_New",33,2,79,402,1,"outside_007_a.jpg","outside_035_a.jpg",4,3,73,2730,0,1,1,20,89,582,85,274,89,790,89,236,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1,0,-1,0
"9007","b","tool",1,"tools_o_041.jpg",1,"inside_002_a.jpg",26,49,51,49,472,430,412,"tool",340,"old",1,26,73,245,1,"Uns_Old",27,1,79,840,0,"inside_002_a.jpg","outside_054_a.jpg",4,3,73,2807,0,1,3,30,73,1098,85,656,89,883,89,424,"Cortisol","Placebo",1,"Unhappy",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",3,2.23606797749979,1,-2,0
"9007","b","tool",1,"tools_o_049.jpg",1,"outside_045_a.jpg",23,51,50,49,445,873,540,"tool",291,"old",1,32,79,286,1,"Conf_Old",19,2,79,480,1,"outside_045_a.jpg","outside_013_a.jpg",4,3,73,2408,0,1,2,27,85,502,85,737,89,319,89,268,"Cortisol","Placebo",3,"Happy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1.4142135623731,-1,-1,0
"9007","b","tool",1,"tools_o_050.jpg",1,"outside_060_a.jpg",25,50,50,49,584,375,397,"tool",321,"old",2,27,79,361,1,"Conf_Old",37,2,79,441,1,"outside_060_a.jpg","outside_065_a.jpg",4,3,73,2049,0,1,2,25,89,684,85,1054,89,685,89,426,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1,0,-1,0
"9007","b","tool",1,"tools_t_006.jpg",1,"inside_003_a.jpg",31,50,49,49,391,307,362,"tool",408,"old",1,28,79,429,1,"Conf_Old",12,1,79,619,0,"inside_003_a.jpg","inside_031_a.jpg",4,3,85,2371,0,0,2,39,85,1428,85,904,85,1125,89,403,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,1,0,1,0
"9007","b","tool",1,"tools_t_013.jpg",1,"outside_043_a.jpg",33,51,50,50,325,363,365,"tool",434,"old",2,15,73,450,1,"Uns_Old",22,2,89,1133,0,"outside_043_a.jpg","inside_049_a.jpg",3,4,73,2310,1,1,2,21,89,856,85,556,85,232,85,326,"Cortisol","Placebo",3,"Happy",2,"Low",2,"Low",2,"Neutral",2,"Low",2,"Low",1,1,-1,0,0
"9007","b","tool",1,"tools_t_021.jpg",1,"inside_060_a.jpg",37,50,49,49,313,362,508,"tool",478,"old",1,40,85,299,4,"Uns_New",30,1,79,942,0,"inside_060_a.jpg","inside_034_a.jpg",2,1,85,3092,1,1,2,33,85,581,85,337,89,301,89,250,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_t_025.jpg",1,"outside_064_a.jpg",38,50,50,49,867,799,401,"tool",489,"old",2,12,79,1899,1,"Conf_Old",6,2,79,608,1,"outside_064_a.jpg","inside_002_a.jpg",4,3,0,0,0,0,3,26,85,804,85,1201,85,366,89,1268,"Cortisol","Placebo",2,"Neutral",2,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_t_029.jpg",1,"inside_049_a.jpg",35,51,51,49,301,420,866,"tool",456,"old",1,23,79,311,1,"Conf_Old",2,1,89,392,1,"inside_049_a.jpg","inside_073_a.jpg",1,2,89,1272,1,1,4,15,79,449,73,371,85,657,85,709,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",3,"Happy",2,"Low",2,"Low",4,1.4142135623731,0,-1,1
"9007","b","tool",1,"tools_t_032.jpg",1,"inside_034_a.jpg",40,51,49,49,555,383,992,"tool",515,"old",2,3,73,290,1,"Uns_Old",5,1,89,438,1,"inside_034_a.jpg","inside_050_a.jpg",2,1,85,1894,1,1,3,11,79,328,85,311,85,283,89,279,"Cortisol","Placebo",3,"Happy",1,"Low",1,"Low",2,"Neutral",2,"Low",1,"Low",4,1.4142135623731,-1,1,0
"9007","b","tool",1,"tools_t_043.jpg",1,"inside_046_a.jpg",39,51,50,49,309,1318,1004,"tool",502,"old",1,22,73,1069,1,"Uns_Old",31,1,79,662,0,"inside_046_a.jpg","outside_043_a.jpg",2,1,85,2423,1,1,3,5,79,582,73,425,73,287,89,836,"Cortisol","Placebo",3,"Happy",2,"Low",1,"Low",3,"Happy",3,"High",1,"Low",4,1,0,1,0
"9007","b","tool",1,"tools_t_044.jpg",1,"inside_072_a.jpg",34,50,49,49,952,451,311,"tool",445,"old",1,19,79,301,1,"Conf_Old",4,1,79,620,0,"inside_072_a.jpg","inside_040_a.jpg",3,4,89,3613,0,0,1,2,85,467,85,816,89,235,89,280,"Cortisol","Placebo",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9007","b","tool",1,"tools_t_047.jpg",1,"inside_023_a.jpg",32,51,51,49,329,718,561,"tool",419,"old",2,24,79,321,1,"Conf_Old",24,1,89,298,1,"inside_023_a.jpg","inside_008_a.jpg",1,2,73,2865,0,0,1,38,89,691,85,1038,89,868,89,650,"Cortisol","Placebo",3,"Happy",3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",1,2.23606797749979,-1,-2,0
"9007","b","tool",1,"tools_t_048.jpg",1,"inside_055_a.jpg",36,49,50,49,322,445,474,"tool",467,"old",2,40,79,442,1,"Conf_Old",21,1,89,643,1,"inside_055_a.jpg","outside_032_a.jpg",4,3,79,1701,1,1,4,1,79,426,89,604,85,357,89,392,"Cortisol","Placebo",1,"Unhappy",2,"Low",1,"Low",1,"Unhappy",2,"Low",1,"Low",4,0,0,0,0
"9008","a","alc",2,"alc_b_003.jpg",1,"outside_052_a.jpg",6,50,49,49,1089,470,623,"alc",73,"old",2,35,85,322,4,"Uns_New",16,2,89,1011,0,"outside_052_a.jpg","inside_041_a.jpg",4,3,85,2284,0,0,1,4,85,1670,85,868,89,297,89,294,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,0,0,0,0
"9008","a","alc",2,"alc_b_009.jpg",1,"inside_051_a.jpg",8,50,50,49,706,503,386,"alc",102,"old",1,11,73,468,1,"Uns_Old",15,1,79,930,0,"inside_051_a.jpg","outside_069_a.jpg",2,1,73,2075,0,0,1,28,89,1129,85,996,89,416,89,253,"Cortisol","Cortisol",2,"Neutral",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1,0,-1,0
"9008","a","alc",2,"alc_b_010.jpg",1,"outside_030_a.jpg",7,49,50,49,1493,1337,1844,"alc",88,"old",2,30,79,414,1,"Conf_Old",39,2,79,741,1,"outside_030_a.jpg","inside_007_a.jpg",2,1,73,1950,0,0,1,37,79,887,85,1428,73,1192,89,619,"Cortisol","Cortisol",1,"Unhappy",2,"Low",1,"Low",2,"Neutral",3,"High",1,"Low",4,1.4142135623731,1,1,0
"9008","a","alc",2,"alc_b_012.jpg",1,"inside_032_a.jpg",2,50,49,49,1211,897,674,"alc",15,"old",1,28,85,1176,4,"Uns_New",18,1,89,1102,1,"inside_032_a.jpg","outside_026_a.jpg",4,3,89,2495,0,0,1,17,89,1194,85,574,89,451,89,335,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_b_014.jpg",1,"inside_057_a.jpg",10,50,49,49,1108,849,765,"alc",130,"old",2,5,85,598,4,"Uns_New",27,1,89,655,1,"inside_057_a.jpg","outside_066_a.jpg",2,1,85,1959,1,1,1,10,89,805,85,706,89,253,89,264,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_b_015.jpg",1,"inside_074_a.jpg",3,49,50,49,1599,984,333,"alc",30,"old",1,35,73,506,1,"Uns_Old",37,1,79,850,0,"inside_074_a.jpg","inside_045_a.jpg",1,2,89,1947,1,1,1,5,89,767,85,622,89,321,89,5,"Cortisol","Cortisol",1,"Unhappy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,1.4142135623731,1,-1,0
"9008","a","alc",2,"alc_b_034.jpg",1,"inside_043_a.jpg",4,50,49,49,1006,383,425,"alc",43,"old",2,7,73,1204,1,"Uns_Old",30,1,89,1157,1,"inside_043_a.jpg","outside_015_a.jpg",1,2,85,1870,0,1,1,8,89,989,85,337,89,260,89,272,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_b_040.jpg",1,"outside_055_a.jpg",1,49,50,49,1314,967,503,"alc",4,"old",2,19,79,714,1,"Conf_Old",29,2,79,1771,1,"outside_055_a.jpg","inside_010_a.jpg",4,3,79,1661,1,1,1,11,85,846,85,467,89,237,89,241,"Cortisol","Cortisol",1,"Unhappy",2,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",2,1.4142135623731,1,-1,0
"9008","a","alc",2,"alc_b_043.jpg",1,"inside_036_a.jpg",5,50,0,49,730,0,432,"alc",58,"old",1,6,79,415,1,"Conf_Old",32,1,89,842,1,"inside_036_a.jpg","outside_063_a.jpg",4,3,73,1634,0,1,1,38,89,983,85,1054,89,1145,89,709,"Cortisol","Cortisol",2,"Neutral",NA,NA,1,"Low",2,"Neutral",1,"Low",1,"Low",1,NA,0,NA,0
"9008","a","alc",2,"alc_b_049.jpg",1,"outside_079_a.jpg",9,50,49,49,1302,652,1061,"alc",115,"old",1,25,79,271,1,"Conf_Old",40,2,89,935,0,"outside_079_a.jpg","outside_035_a.jpg",2,1,85,1463,1,1,4,9,73,933,73,1145,85,339,89,294,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",3,"Happy",2,"Low",1,"Low",3,1.4142135623731,1,1,0
"9008","a","alc",2,"alc_l_003.jpg",1,"outside_009_a.jpg",23,50,49,49,1572,468,976,"alc",299,"old",2,13,79,1002,1,"Conf_Old",12,2,89,861,0,"outside_009_a.jpg","inside_015_a.jpg",1,2,85,2092,0,1,1,6,89,1105,85,1246,89,347,89,288,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_l_009.jpg",1,"outside_020_a.jpg",21,50,49,49,1163,669,912,"alc",273,"old",1,37,85,640,4,"Uns_New",13,2,89,1174,0,"outside_020_a.jpg","inside_036_a.jpg",3,4,85,2190,0,0,1,30,89,602,85,589,89,306,89,432,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_l_015.jpg",1,"inside_015_a.jpg",22,50,49,49,989,1193,292,"alc",288,"old",2,37,73,945,1,"Uns_Old",28,1,89,1146,1,"inside_015_a.jpg","outside_071_a.jpg",4,3,89,1810,0,0,1,35,89,886,85,1098,89,335,89,330,"Cortisol","Cortisol",2,"Neutral",1,"Low",1,"Low",2,"Neutral",1,"Low",1,"Low",1,0,0,0,0
"9008","a","alc",2,"alc_l_016.jpg",1,"outside_073_a.jpg",28,0,51,49,0,75,329,"alc",363,"old",2,8,73,380,1,"Uns_Old",38,2,89,1059,0,"outside_073_a.jpg","outside_037_a.jpg",4,3,73,1884,0,1,1,34,89,812,85,778,89,389,89,344,"Cortisol","Cortisol",NA,NA,3,"High",1,"Low",2,"Neutral",1,"Low",1,"Low",1,NA,NA,-2,0
